Foreign Originating,Foreign Returning,Month,Month Number,U.S. Citizen Originating,U.S. Citizen Returning,Year,__source_file,__source_title
0,0,October,10,9,1,2024,sanford.csv,sanford
8,0,September,9,8,29,2024,sanford.csv,sanford
1,11,August,8,44,33,2024,sanford.csv,sanford
18,5,July,7,25,26,2024,sanford.csv,sanford
13,15,June,6,34,64,2024,sanford.csv,sanford
9,8,May,5,42,23,2024,sanford.csv,sanford
10,5,April,4,17,50,2024,sanford.csv,sanford
6,8,March,3,22,59,2024,sanford.csv,sanford
0,5,February,2,34,6,2024,sanford.csv,sanford
5,6,January,1,22,27,2024,sanford.csv,sanford
13,6,December,12,28,24,2023,sanford.csv,sanford
1,0,November,11,25,19,2023,sanford.csv,sanford
0,4,October,10,3,6,2023,sanford.csv,sanford
4,0,September,9,2,8,2023,sanford.csv,sanford
3,1,August,8,24,29,2023,sanford.csv,sanford
0,8,July,7,60,37,2023,sanford.csv,sanford
9,0,June,6,31,21,2023,sanford.csv,sanford
3,7,May,5,42,63,2023,sanford.csv,sanford
4,0,April,4,11,30,2023,sanford.csv,sanford
3,1,March,3,31,44,2023,sanford.csv,sanford
8,8,February,2,24,37,2023,sanford.csv,sanford
3,25,January,1,22,75,2023,sanford.csv,sanford
6,1,December,12,46,34,2022,sanford.csv,sanford
9,9,November,11,30,49,2022,sanford.csv,sanford
0,24,October,10,9,18,2022,sanford.csv,sanford
6,4,September,9,13,23,2022,sanford.csv,sanford
0,8,August,8,15,16,2022,sanford.csv,sanford
1,4,July,7,44,54,2022,sanford.csv,sanford
2,1,June,6,16,35,2022,sanford.csv,sanford
47,1,May,5,53,26,2022,sanford.csv,sanford
0,3,April,4,21,38,2022,sanford.csv,sanford
0,0,March,3,50,67,2022,sanford.csv,sanford
1,0,February,2,14,19,2022,sanford.csv,sanford
0,1,January,1,21,62,2022,sanford.csv,sanford
2,10,December,12,31,22,2021,sanford.csv,sanford
20,6,November,11,28,40,2021,sanford.csv,sanford
4,8,October,10,1,4,2021,sanford.csv,sanford
1,1,September,9,20,24,2021,sanford.csv,sanford
0,1,August,8,8,16,2021,sanford.csv,sanford
0,0,July,7,24,7,2021,sanford.csv,sanford
0,0,June,6,11,18,2021,sanford.csv,sanford
8,0,May,5,23,39,2021,sanford.csv,sanford
7,1,April,4,12,22,2021,sanford.csv,sanford
3,0,March,3,13,37,2021,sanford.csv,sanford
0,3,February,2,13,12,2021,sanford.csv,sanford
0,7,January,1,16,26,2021,sanford.csv,sanford
7,3,December,12,38,12,2020,sanford.csv,sanford
0,1,November,11,16,11,2020,sanford.csv,sanford
0,1,October,10,14,21,2020,sanford.csv,sanford
2,19,September,9,21,4,2020,sanford.csv,sanford
4,3,August,8,7,11,2020,sanford.csv,sanford
0,0,July,7,14,14,2020,sanford.csv,sanford
0,0,June,6,12,0,2020,sanford.csv,sanford
0,4,May,5,2,0,2020,sanford.csv,sanford
0,24,March,3,3,8,2020,sanford.csv,sanford
11,9,February,2,15,33,2020,sanford.csv,sanford
0,10,January,1,40,38,2020,sanford.csv,sanford
24,15,December,12,21,0,2019,sanford.csv,sanford
2,2,November,11,12,3,2019,sanford.csv,sanford
0,1,October,10,12,15,2019,sanford.csv,sanford
45,0,September,9,56,78,2019,sanford.csv,sanford
6,7,August,8,24,7,2019,sanford.csv,sanford
0,4,July,7,19,4,2019,sanford.csv,sanford
4,0,June,6,63,78,2019,sanford.csv,sanford
3,2,May,5,30,34,2019,sanford.csv,sanford
1,7,April,4,21,13,2019,sanford.csv,sanford
0,2,March,3,34,35,2019,sanford.csv,sanford
0,26,February,2,19,23,2019,sanford.csv,sanford
1,57,January,1,11,14,2019,sanford.csv,sanford
0,1,August,8,6,0,2025,santa_ana.csv,santa_ana
0,15,July,7,37,0,2025,santa_ana.csv,santa_ana
0,17,June,6,46,0,2025,santa_ana.csv,santa_ana
0,7,May,5,36,0,2025,santa_ana.csv,santa_ana
0,33,April,4,48,1,2025,santa_ana.csv,santa_ana
0,8,March,3,86,0,2025,santa_ana.csv,santa_ana
0,10,February,2,30,0,2025,santa_ana.csv,santa_ana
0,7,January,1,11,0,2025,santa_ana.csv,santa_ana
0,3,December,12,35,0,2024,santa_ana.csv,santa_ana
0,37,November,11,25,0,2024,santa_ana.csv,santa_ana
0,16,October,10,20,0,2024,santa_ana.csv,santa_ana
0,23,September,9,11,0,2024,santa_ana.csv,santa_ana
0,17,August,8,24,2,2024,santa_ana.csv,santa_ana
0,3,July,7,27,0,2024,santa_ana.csv,santa_ana
0,10,June,6,26,0,2024,santa_ana.csv,santa_ana
0,1,May,5,28,0,2024,santa_ana.csv,santa_ana
0,0,April,4,29,4,2024,santa_ana.csv,santa_ana
0,11,March,3,53,0,2024,santa_ana.csv,santa_ana
0,0,February,2,9,7,2024,santa_ana.csv,santa_ana
0,0,January,1,16,0,2024,santa_ana.csv,santa_ana
0,4,December,12,33,0,2023,santa_ana.csv,santa_ana
0,0,November,11,11,0,2023,santa_ana.csv,santa_ana
0,3,October,10,13,0,2023,santa_ana.csv,santa_ana
0,6,August,8,21,0,2023,santa_ana.csv,santa_ana
0,0,July,7,5,0,2023,santa_ana.csv,santa_ana
0,0,June,6,37,8,2023,santa_ana.csv,santa_ana
0,1,May,5,26,0,2023,santa_ana.csv,santa_ana
0,0,April,4,22,0,2023,santa_ana.csv,santa_ana
0,2,March,3,33,0,2023,santa_ana.csv,santa_ana
0,2,February,2,22,0,2023,santa_ana.csv,santa_ana
0,1,January,1,10,0,2023,santa_ana.csv,santa_ana
0,0,December,12,9,0,2022,santa_ana.csv,santa_ana
0,0,November,11,20,0,2022,santa_ana.csv,santa_ana
0,1,October,10,0,0,2022,santa_ana.csv,santa_ana
0,6,September,9,2,0,2022,santa_ana.csv,santa_ana
0,0,August,8,16,0,2022,santa_ana.csv,santa_ana
0,1,July,7,9,0,2022,santa_ana.csv,santa_ana
0,1,June,6,17,8,2022,santa_ana.csv,santa_ana
0,0,May,5,15,0,2022,santa_ana.csv,santa_ana
0,1,April,4,19,0,2022,santa_ana.csv,santa_ana
0,0,March,3,8,0,2022,santa_ana.csv,santa_ana
0,1,February,2,5,0,2022,santa_ana.csv,santa_ana
0,0,January,1,12,0,2022,santa_ana.csv,santa_ana
0,2,December,12,16,6,2021,santa_ana.csv,santa_ana
1,8,November,11,9,1,2021,santa_ana.csv,santa_ana
0,5,October,10,0,0,2021,santa_ana.csv,santa_ana
0,2,September,9,0,0,2021,santa_ana.csv,santa_ana
0,3,August,8,0,0,2021,santa_ana.csv,santa_ana
0,0,July,7,20,0,2021,santa_ana.csv,santa_ana
0,0,June,6,2,0,2021,santa_ana.csv,santa_ana
0,0,May,5,20,0,2021,santa_ana.csv,santa_ana
0,0,April,4,4,0,2021,santa_ana.csv,santa_ana
0,5,March,3,59,0,2021,santa_ana.csv,santa_ana
0,3,February,2,7,0,2021,santa_ana.csv,santa_ana
0,0,December,12,12,0,2020,santa_ana.csv,santa_ana
0,4,October,10,1,0,2020,santa_ana.csv,santa_ana
0,3,September,9,1,0,2020,santa_ana.csv,santa_ana
0,1,August,8,4,0,2020,santa_ana.csv,santa_ana
0,0,July,7,36,0,2020,santa_ana.csv,santa_ana
0,0,February,2,15,0,2020,santa_ana.csv,santa_ana
0,2,January,1,3,0,2020,santa_ana.csv,santa_ana
1,2,December,12,53,3,2019,santa_ana.csv,santa_ana
0,1,November,11,72,0,2019,santa_ana.csv,santa_ana
0,8,October,10,49,0,2019,santa_ana.csv,santa_ana
0,19,September,9,42,0,2019,santa_ana.csv,santa_ana
0,4,August,8,17,0,2019,santa_ana.csv,santa_ana
0,25,July,7,52,0,2019,santa_ana.csv,santa_ana
0,13,June,6,49,0,2019,santa_ana.csv,santa_ana
0,6,May,5,67,0,2019,santa_ana.csv,santa_ana
0,3,April,4,30,0,2019,santa_ana.csv,santa_ana
0,2,March,3,53,0,2019,santa_ana.csv,santa_ana
0,19,February,2,50,0,2019,santa_ana.csv,santa_ana
0,4,January,1,65,0,2019,santa_ana.csv,santa_ana
0,3,August,8,10,0,2025,santa_barbara.csv,santa_barbara
0,1,July,7,10,0,2025,santa_barbara.csv,santa_barbara
0,6,June,6,15,0,2025,santa_barbara.csv,santa_barbara
0,13,May,5,9,0,2025,santa_barbara.csv,santa_barbara
0,0,April,4,6,0,2025,santa_barbara.csv,santa_barbara
0,6,March,3,18,0,2025,santa_barbara.csv,santa_barbara
0,2,February,2,4,0,2025,santa_barbara.csv,santa_barbara
0,5,January,1,13,0,2025,santa_barbara.csv,santa_barbara
0,13,December,12,29,0,2024,santa_barbara.csv,santa_barbara
0,2,November,11,23,0,2024,santa_barbara.csv,santa_barbara
0,4,October,10,10,0,2024,santa_barbara.csv,santa_barbara
0,1,September,9,9,0,2024,santa_barbara.csv,santa_barbara
0,5,July,7,10,0,2024,santa_barbara.csv,santa_barbara
0,3,June,6,4,0,2024,santa_barbara.csv,santa_barbara
0,2,May,5,14,0,2024,santa_barbara.csv,santa_barbara
0,2,April,4,13,0,2024,santa_barbara.csv,santa_barbara
0,0,March,3,7,0,2024,santa_barbara.csv,santa_barbara
52,8,February,2,27,5,2024,santa_barbara.csv,santa_barbara
0,0,January,1,12,0,2024,santa_barbara.csv,santa_barbara
0,3,December,12,22,0,2023,santa_barbara.csv,santa_barbara
0,0,November,11,16,0,2023,santa_barbara.csv,santa_barbara
0,3,October,10,20,0,2023,santa_barbara.csv,santa_barbara
0,0,September,9,1,0,2023,santa_barbara.csv,santa_barbara
0,0,August,8,2,0,2023,santa_barbara.csv,santa_barbara
0,6,July,7,12,0,2023,santa_barbara.csv,santa_barbara
0,6,June,6,7,0,2023,santa_barbara.csv,santa_barbara
0,0,May,5,12,0,2023,santa_barbara.csv,santa_barbara
0,7,April,4,45,0,2023,santa_barbara.csv,santa_barbara
0,3,March,3,20,0,2023,santa_barbara.csv,santa_barbara
0,0,February,2,4,0,2023,santa_barbara.csv,santa_barbara
0,0,January,1,6,0,2023,santa_barbara.csv,santa_barbara
0,4,December,12,13,0,2022,santa_barbara.csv,santa_barbara
0,0,November,11,23,0,2022,santa_barbara.csv,santa_barbara
0,11,October,10,10,0,2022,santa_barbara.csv,santa_barbara
0,4,September,9,9,0,2022,santa_barbara.csv,santa_barbara
0,12,August,8,0,0,2022,santa_barbara.csv,santa_barbara
0,23,July,7,0,0,2022,santa_barbara.csv,santa_barbara
0,0,June,6,11,0,2022,santa_barbara.csv,santa_barbara
0,15,May,5,2,0,2022,santa_barbara.csv,santa_barbara
0,9,April,4,37,0,2022,santa_barbara.csv,santa_barbara
0,8,March,3,15,0,2022,santa_barbara.csv,santa_barbara
0,4,February,2,25,0,2022,santa_barbara.csv,santa_barbara
0,7,January,1,14,0,2022,santa_barbara.csv,santa_barbara
0,4,December,12,8,0,2021,santa_barbara.csv,santa_barbara
0,4,November,11,5,0,2021,santa_barbara.csv,santa_barbara
0,2,October,10,5,0,2021,santa_barbara.csv,santa_barbara
0,0,September,9,9,0,2021,santa_barbara.csv,santa_barbara
0,5,July,7,9,0,2021,santa_barbara.csv,santa_barbara
0,1,June,6,17,0,2021,santa_barbara.csv,santa_barbara
0,0,May,5,9,0,2021,santa_barbara.csv,santa_barbara
0,2,April,4,4,0,2021,santa_barbara.csv,santa_barbara
0,0,March,3,5,0,2021,santa_barbara.csv,santa_barbara
0,1,February,2,10,0,2021,santa_barbara.csv,santa_barbara
0,1,January,1,12,0,2021,santa_barbara.csv,santa_barbara
0,1,December,12,15,0,2020,santa_barbara.csv,santa_barbara
0,2,November,11,22,0,2020,santa_barbara.csv,santa_barbara
0,0,September,9,1,0,2020,santa_barbara.csv,santa_barbara
0,0,August,8,17,0,2020,santa_barbara.csv,santa_barbara
0,1,June,6,14,0,2020,santa_barbara.csv,santa_barbara
0,3,March,3,2,0,2020,santa_barbara.csv,santa_barbara
0,4,February,2,6,0,2020,santa_barbara.csv,santa_barbara
0,0,January,1,2,0,2020,santa_barbara.csv,santa_barbara
0,4,December,12,20,0,2019,santa_barbara.csv,santa_barbara
0,4,November,11,4,0,2019,santa_barbara.csv,santa_barbara
0,0,October,10,4,0,2019,santa_barbara.csv,santa_barbara
0,17,September,9,5,0,2019,santa_barbara.csv,santa_barbara
0,4,July,7,15,0,2019,santa_barbara.csv,santa_barbara
0,2,June,6,2,0,2019,santa_barbara.csv,santa_barbara
0,4,May,5,13,0,2019,santa_barbara.csv,santa_barbara
0,10,April,4,1,0,2019,santa_barbara.csv,santa_barbara
0,0,March,3,14,0,2019,santa_barbara.csv,santa_barbara
0,2,January,1,2,0,2019,santa_barbara.csv,santa_barbara
0,14,August,8,1,0,2025,santa_fe.csv,santa_fe
0,0,May,5,4,0,2025,santa_fe.csv,santa_fe
0,1,February,2,1,0,2025,santa_fe.csv,santa_fe
0,6,January,1,0,0,2025,santa_fe.csv,santa_fe
0,0,December,12,2,0,2024,santa_fe.csv,santa_fe
0,0,September,9,3,0,2024,santa_fe.csv,santa_fe
0,0,July,7,2,0,2024,santa_fe.csv,santa_fe
0,0,April,4,2,0,2024,santa_fe.csv,santa_fe
0,0,October,10,3,0,2023,santa_fe.csv,santa_fe
0,0,June,6,4,0,2023,santa_fe.csv,santa_fe
0,0,May,5,11,0,2023,santa_fe.csv,santa_fe
0,1,April,4,2,0,2023,santa_fe.csv,santa_fe
0,0,December,12,12,0,2022,santa_fe.csv,santa_fe
0,2,August,8,2,0,2022,santa_fe.csv,santa_fe
0,0,June,6,4,0,2022,santa_fe.csv,santa_fe
0,2,May,5,0,0,2022,santa_fe.csv,santa_fe
0,0,April,4,2,0,2022,santa_fe.csv,santa_fe
0,4,March,3,0,0,2022,santa_fe.csv,santa_fe
0,2,November,11,5,0,2021,santa_fe.csv,santa_fe
0,2,October,10,8,0,2021,santa_fe.csv,santa_fe
0,3,August,8,2,0,2021,santa_fe.csv,santa_fe
0,0,May,5,1,0,2021,santa_fe.csv,santa_fe
0,1,April,4,6,0,2021,santa_fe.csv,santa_fe
0,0,December,12,6,0,2020,santa_fe.csv,santa_fe
0,2,October,10,10,0,2020,santa_fe.csv,santa_fe
0,0,August,8,6,0,2020,santa_fe.csv,santa_fe
0,0,July,7,7,0,2020,santa_fe.csv,santa_fe
0,1,June,6,1,0,2020,santa_fe.csv,santa_fe
0,0,March,3,2,0,2020,santa_fe.csv,santa_fe
1,15,February,2,14,6,2020,santa_fe.csv,santa_fe
0,12,January,1,2,0,2020,santa_fe.csv,santa_fe
0,0,December,12,3,0,2019,santa_fe.csv,santa_fe
0,16,November,11,2,0,2019,santa_fe.csv,santa_fe
0,0,October,10,6,0,2019,santa_fe.csv,santa_fe
0,4,September,9,1,0,2019,santa_fe.csv,santa_fe
0,0,August,8,2,0,2019,santa_fe.csv,santa_fe
0,0,April,4,2,0,2019,santa_fe.csv,santa_fe
0,0,March,3,7,0,2019,santa_fe.csv,santa_fe
0,0,January,1,18,0,2019,santa_fe.csv,santa_fe
0,1,July,7,3,0,2025,santa_maria.csv,santa_maria
0,0,March,3,7,0,2025,santa_maria.csv,santa_maria
0,0,June,6,9,0,2024,santa_maria.csv,santa_maria
0,0,December,12,1,0,2023,santa_maria.csv,santa_maria
0,0,June,6,6,0,2023,santa_maria.csv,santa_maria
0,9,March,3,0,0,2023,santa_maria.csv,santa_maria
0,8,February,2,1,0,2023,santa_maria.csv,santa_maria
0,0,November,11,6,0,2022,santa_maria.csv,santa_maria
0,7,August,8,1,0,2022,santa_maria.csv,santa_maria
0,10,April,4,0,0,2022,santa_maria.csv,santa_maria
0,0,February,2,2,0,2022,santa_maria.csv,santa_maria
0,1,January,1,1,0,2022,santa_maria.csv,santa_maria
0,6,October,10,0,0,2021,santa_maria.csv,santa_maria
0,0,August,8,5,0,2021,santa_maria.csv,santa_maria
0,6,July,7,5,0,2021,santa_maria.csv,santa_maria
0,3,July,7,0,0,2020,santa_maria.csv,santa_maria
0,0,June,6,4,0,2020,santa_maria.csv,santa_maria
0,0,February,2,3,0,2020,santa_maria.csv,santa_maria
0,0,January,1,4,0,2020,santa_maria.csv,santa_maria
0,0,December,12,3,0,2019,santa_maria.csv,santa_maria
0,2,October,10,0,0,2019,santa_maria.csv,santa_maria
0,6,September,9,0,0,2019,santa_maria.csv,santa_maria
0,1,August,8,3,0,2019,santa_maria.csv,santa_maria
1,0,April,4,2,2,2019,santa_maria.csv,santa_maria
0,0,February,2,2,0,2019,santa_maria.csv,santa_maria
0,0,May,5,4,0,2025,santa_monica.csv,santa_monica
0,0,January,1,4,0,2025,santa_monica.csv,santa_monica
0,0,December,12,6,0,2024,santa_monica.csv,santa_monica
0,0,May,5,4,0,2024,santa_monica.csv,santa_monica
0,0,March,3,4,0,2024,santa_monica.csv,santa_monica
0,0,December,12,5,0,2023,santa_monica.csv,santa_monica
0,0,October,10,3,0,2023,santa_monica.csv,santa_monica
0,0,June,6,6,0,2023,santa_monica.csv,santa_monica
0,0,December,12,7,0,2022,santa_monica.csv,santa_monica
0,0,November,11,2,0,2022,santa_monica.csv,santa_monica
0,0,August,8,4,0,2022,santa_monica.csv,santa_monica
0,0,June,6,6,0,2022,santa_monica.csv,santa_monica
0,0,May,5,2,0,2022,santa_monica.csv,santa_monica
0,0,April,4,5,0,2022,santa_monica.csv,santa_monica
0,0,March,3,10,0,2022,santa_monica.csv,santa_monica
0,0,February,2,7,0,2022,santa_monica.csv,santa_monica
0,0,December,12,2,0,2021,santa_monica.csv,santa_monica
0,0,November,11,1,0,2021,santa_monica.csv,santa_monica
0,0,June,6,2,0,2021,santa_monica.csv,santa_monica
0,0,May,5,4,0,2021,santa_monica.csv,santa_monica
0,0,October,10,2,0,2020,santa_monica.csv,santa_monica
0,0,January,1,2,0,2020,santa_monica.csv,santa_monica
0,5,June,6,2,0,2019,santa_monica.csv,santa_monica
0,1,April,4,0,0,2019,santa_monica.csv,santa_monica
0,0,August,8,8,0,2025,santa_rosa.csv,santa_rosa
0,2,July,7,10,0,2025,santa_rosa.csv,santa_rosa
0,0,June,6,4,0,2025,santa_rosa.csv,santa_rosa
0,3,May,5,2,0,2025,santa_rosa.csv,santa_rosa
0,4,April,4,0,0,2025,santa_rosa.csv,santa_rosa
0,0,January,1,2,0,2025,santa_rosa.csv,santa_rosa
0,0,November,11,5,0,2024,santa_rosa.csv,santa_rosa
0,3,October,10,13,0,2024,santa_rosa.csv,santa_rosa
0,0,September,9,4,0,2024,santa_rosa.csv,santa_rosa
0,3,August,8,0,0,2024,santa_rosa.csv,santa_rosa
0,1,July,7,0,0,2024,santa_rosa.csv,santa_rosa
0,7,June,6,4,0,2024,santa_rosa.csv,santa_rosa
0,0,May,5,12,0,2024,santa_rosa.csv,santa_rosa
0,3,March,3,8,0,2024,santa_rosa.csv,santa_rosa
0,0,January,1,7,0,2024,santa_rosa.csv,santa_rosa
0,0,October,10,2,0,2023,santa_rosa.csv,santa_rosa
0,4,September,9,1,0,2023,santa_rosa.csv,santa_rosa
0,19,July,7,8,0,2023,santa_rosa.csv,santa_rosa
0,0,June,6,1,0,2023,santa_rosa.csv,santa_rosa
0,0,May,5,2,0,2023,santa_rosa.csv,santa_rosa
0,0,March,3,2,0,2023,santa_rosa.csv,santa_rosa
0,0,December,12,2,0,2022,santa_rosa.csv,santa_rosa
0,9,October,10,4,0,2022,santa_rosa.csv,santa_rosa
0,0,August,8,18,0,2022,santa_rosa.csv,santa_rosa
0,2,July,7,18,0,2022,santa_rosa.csv,santa_rosa
0,0,June,6,6,0,2022,santa_rosa.csv,santa_rosa
0,0,May,5,4,0,2022,santa_rosa.csv,santa_rosa
0,0,April,4,4,0,2022,santa_rosa.csv,santa_rosa
0,0,March,3,6,0,2022,santa_rosa.csv,santa_rosa
0,1,December,12,0,2,2021,santa_rosa.csv,santa_rosa
0,4,November,11,5,0,2021,santa_rosa.csv,santa_rosa
0,2,October,10,12,0,2021,santa_rosa.csv,santa_rosa
0,0,September,9,20,0,2021,santa_rosa.csv,santa_rosa
0,3,June,6,6,0,2021,santa_rosa.csv,santa_rosa
0,0,May,5,11,0,2021,santa_rosa.csv,santa_rosa
0,3,December,12,15,0,2020,santa_rosa.csv,santa_rosa
0,10,October,10,6,0,2020,santa_rosa.csv,santa_rosa
0,0,August,8,5,0,2020,santa_rosa.csv,santa_rosa
0,0,November,11,10,0,2019,santa_rosa.csv,santa_rosa
0,4,October,10,0,0,2019,santa_rosa.csv,santa_rosa
0,3,September,9,0,0,2019,santa_rosa.csv,santa_rosa
0,5,July,7,14,0,2019,santa_rosa.csv,santa_rosa
0,13,June,6,6,0,2019,santa_rosa.csv,santa_rosa
0,4,May,5,3,0,2019,santa_rosa.csv,santa_rosa
0,0,April,4,1,0,2019,santa_rosa.csv,santa_rosa
0,2,March,3,1,0,2019,santa_rosa.csv,santa_rosa
15,6,August,8,33,24,2025,santa_teresa.csv,santa_teresa
13,11,July,7,59,71,2025,santa_teresa.csv,santa_teresa
21,16,June,6,50,65,2025,santa_teresa.csv,santa_teresa
14,18,May,5,50,67,2025,santa_teresa.csv,santa_teresa
8,9,April,4,87,72,2025,santa_teresa.csv,santa_teresa
9,7,March,3,50,43,2025,santa_teresa.csv,santa_teresa
24,8,February,2,61,69,2025,santa_teresa.csv,santa_teresa
29,5,January,1,25,41,2025,santa_teresa.csv,santa_teresa
32,20,December,12,67,78,2024,santa_teresa.csv,santa_teresa
5,10,November,11,55,51,2024,santa_teresa.csv,santa_teresa
28,34,October,10,64,64,2024,santa_teresa.csv,santa_teresa
20,22,September,9,29,33,2024,santa_teresa.csv,santa_teresa
23,19,August,8,46,60,2024,santa_teresa.csv,santa_teresa
28,13,July,7,23,52,2024,santa_teresa.csv,santa_teresa
22,19,June,6,50,37,2024,santa_teresa.csv,santa_teresa
18,19,May,5,72,76,2024,santa_teresa.csv,santa_teresa
16,23,April,4,60,79,2024,santa_teresa.csv,santa_teresa
14,19,March,3,72,60,2024,santa_teresa.csv,santa_teresa
12,13,February,2,27,62,2024,santa_teresa.csv,santa_teresa
20,17,January,1,40,53,2024,santa_teresa.csv,santa_teresa
36,16,December,12,64,62,2023,santa_teresa.csv,santa_teresa
15,16,November,11,78,102,2023,santa_teresa.csv,santa_teresa
28,30,October,10,47,65,2023,santa_teresa.csv,santa_teresa
19,18,September,9,44,68,2023,santa_teresa.csv,santa_teresa
10,31,August,8,53,40,2023,santa_teresa.csv,santa_teresa
20,16,July,7,47,66,2023,santa_teresa.csv,santa_teresa
24,15,June,6,47,61,2023,santa_teresa.csv,santa_teresa
16,11,May,5,54,62,2023,santa_teresa.csv,santa_teresa
20,19,April,4,109,76,2023,santa_teresa.csv,santa_teresa
